operator_id	operator_callsign	operator_comment	operator_country	operator_country_iso2letter	operator_iata	operator_icao	operator_name
1121	ALOK AIR 		Sudan 	sd		LOK	Alok Air 
3581	LEO CHARTER 		South Africa 	za		LOR	Leo-Air 
3533	POLLOT 		Poland 	pl	LO	LOT	LOT Polish Airlines 
1122	AIR SAINTLOUIS 		Senegal 	sn		LOU	Air Saint Louis 
4284	LINEASPAL 		Mexico 	mx		LPA	Pal Aerolíneas 
1124	NETSTAR 		South Africa 	za		LPC	Alpine Aviation 
3526	LANPERU 		Peru 	pe	LP	LPE	LATAM Peru 
3583	LEVEL 		Spain and France 	es	LV	LVL	Level 
3560	LAOAG AIR 		Philippines 	ph	L7	LPN	Laoag International Airlines 
1125	ALPAV 		Austria 	at	A6	LPV	Air Alps Aviation 
3621	LITTLE RED 		Canada 	ca		LRA	Little Red Air Service 
3516	LACSA 		Costa Rica 	cr	LR	LRC	LACSA 
3630	LOGAN 		United Kingdom 	gb	LM	LOG	Loganair 
3640	LORRAINE 		France 	fr		LRR	Lorraine Aviation 
3594			Australia 	au		LRT	Lincoln Airlines 
1127	AL RIDA 		Mauritania 	mr		LRW	Al Rida Airways 
3528	INTERNACIONAL 		Dominican Republic 	do		LSA	LANSA 
3641	CEDROS 		Chile 	cl		LSC	Los Cedros Aviación 
3601			Chile 	cl		LSE	Línea De Aeroservicios 
1128	AURELA 		Lithuania 	lt		LSK	Aurela 
1130	ALSAIR 		France 	fr		LSR	Alsair 
4551	LINTON ON OUSE 		United Kingdom 	gb		LOP	RAF Linton-on-Ouse 
3568	LAUS AIR 		Croatia 	hr		LSU	Laus 
4763			Slovenia 	si		LSV	Slovenian Ministry of Defence 
4552	LOSSIE 		United Kingdom 	gb		LOS	RAF Lossiemouth 
5691	LANTRA 		Canada 	ca		LTA	Trans Atlantis 
3635	LOVEAIR 		United Kingdom 	gb		LOV	London Flight Centre (Stansted) 
3535	FUN JET 		Spain 	es	XO	LTE	LTE International Airways 
3652	GARFIELD		Germany 	de		LTF	Lufttaxi Fluggesellschaft 
1131	LATINO 		Mexico 	mx		LTI	Aerotaxis Latinoamericanos 
1766	LITTORAL 		Benin 	bj		LTL	Benin Littoral Airways 
3536	BILLA TRANSPORT 		Austria 	at	L3	LTO	LTU Austria 
3653	LUFT TRANSPORT 		Norway 	no	L5	LTR	Lufttransport 
3537	LTU 		Germany 	de	LT	LTU	LTU International 
3643	TWENTAIR 		Netherlands 	nl		LTW	Luchtvaartmaatschappij Twente 
3503	SKYDECK 		Netherlands 	nl		LTY	Liberty Air 
1132	ALBINATI 		Switzerland 	ch		LUC	Albinati Aeronautics 
1514			Spain 	es		LUE	Aeroclub de Alicante 
1133			Armenia 	am	TD	LUR	Atlantis European Airways 
3645	LUGO 		South Africa 	za		LUT	Luft Carago 
3658	LUX RESCUE 		Luxembourg 	lu		LUV	Luxembourg Air Rescue 
3661	LISBON JET 		Portugal 	pt		LUZ	Luzair 
3230	SILVERBIRD 		Nigeria 	ng		LVB	IRS Airlines 
3646	AIR SANTE 		Austria 	at		LVD	Luftfahrt-Vermietungs-Dienst 
3622	LIVINGSTON 		Italy 	it	LM	LVG	Livingston Energy Flight 
1134	ALIVEN 		Italy 	it		LVN	Aliven 
1135	AVIAVILSA 		Lithuania 	lt		LVR	Aviavilsa 
3541	TAXIVALENCIANA 		Mexico 	mx		LVT	La Valenciana Taxi Aéreo 
3506	LIBYAN WINGS 		Libya 	ly		LWA	Libyan Wings 
2359	LEOPARD 		United Kingdom 	gb		LPD	UK Royal/HRH Duke of York 
3504	CUB DRIVER 		Portugal 	pt		LWL	Lowlevel 
3657	RED LION 		Luxembourg 	lu		LXA	Luxaviation 
5157	AIR TONY 		United Kingdom 	gb		LSP	Spectrum Aviation Incorporated 
1136	LUXOR GOLF 		Guinea-Bissau 	gw	L8	LXG	Air Luxor GB 
3663	LYDDAIR 		United Kingdom 	gb		LYD	Lydd Air 
3660			Egypt 	eg		LXO	Luxor Air 
3525	LANEX 		Chile 	cl	LU	LXP	LATAM Express 
1137	AIRLUXOR 		Portugal 	pt	LK	LXR	Air Luxor 
3508	HIGHLANDS 		Papua New Guinea 	pg		LYB	Lynden Air Cargo 
3620	LITHUANIAN AIRFORCE 		Lithuania 	lt		LYF	Lithuanian Air Force 
6064	HELIGUYANE 		France 	fr		LYH	Yankee Lima Helicopteres 
59	ALTYN AVIA 		Kyrgyzstan 	kg	QH	LYN	Air Kyrgyzstan 
1138	APATAS 		Lithuania 	lt		LYT	Apatas Air 
3584	LIBYAN AIRWAYS 		Libya 	ly		LYW	Libyan Airlines 
3667	LYNX AIR 		Pakistan 	pk		LYX	Lynx Aviation 
3555	AEROLANZA 		Spain 	es		LZA	Lanza Air 
1768	FLYING BULGARIA 		Bulgaria 	bg	FB	LZB	Bulgaria Air 
3496	SKYLEASE 		Portugal 	pt		LZF	Lease Fly 
1139	DOC AIR 		Bulgaria 	bg		LZP	Air Ban 
1140	LAZUR BEE-GEE 		Bulgaria 	bg		LZR	Air Lazur 
3556	BARAKA 		Spain 	es		LZT	Lanzarote Aerocargo 
3701	MAS CARGA 		Mexico 	mx	M7	MAA	MasAir 
3858	MILLARDAIR 		Canada 	ca		MAB	Millardair 
1474	ARABIA MAROC 		Morocco 	ma	3O	MAC	Air Arabia Maroc 
3754	MAPLE AIR 		Canada 	ca		MAD	Maple Air Services 
3733	MALI AIREXPRESS 		Austria 	at		MAE	Mali Air 
3877	MISSI 		Indonesia 	id		MAF	Mission Aviation Fellowship 
3783	MAX AVIA 		Kyrgyzstan 	kg		MAI	Max Avia 
3902	MORNINGSTAR 		Canada 	ca		MAL	Morningstar Air Express 
1141	AEROMAN 		Spain 	es		MAM	Aeródromo De La Mancha 
3511	LADY RACINE 		Czech Republic 	cz		LRB	L R Airlines 
3703	MAKAVIO 		Macedonia 	mk	IN	MAK	MAT Macedonian Airlines 
1126	ALROSA 		Russia 	ru		LRO	Alrosa-Avia 
2729	SPECAIR 		Russia 	ru		LTS	Flight Inspections and Systems 
3539	LUKOIL 		Russia 	ru		LUK	LUKoil-Avia 
3917			Somali Republic 	so		MDN	Mudan Airlines 
3713	MAC AVIATION 		Spain 	es		MAQ	Mac Aviation 
3731	MALAYSIAN 		Malaysia 	my	MH	MAS	Malaysia Airlines 
3746	MANDARIN 		Taiwan 	cn	AE	MDA	Mandarin Airlines 
1142	AIRMAURITIUS 		Mauritius 	mu	MK	MAU	Air Mauritius 
3930	MINOAN 		Greece 	gr		MAV	Minoan Air 
3925	MUSTIQUE 		Barbados 	bb		MAW	Mustique Airways 
3785	MAX AVIATION 		Canada 	ca		MAX	Max-Aviation 
3740			Malta 	mt		MAY	Malta Air 
3868	MINES 		Zambia 	zm		MAZ	Mines Air Services Zambia 
1143	AVAG AIR 		Austria 	at		MBA	Avag Air 
1144	AIR MANAS 		Kyrgyzstan 	kg		MBB	Air Manas 
1145	MABECO 		Angola 	ao		MBC	Airjet Exploracao Aerea de Carga 
3755	MARCH 		United Kingdom 	gb		MAR	March Helicopters 
6107	ZAMBIANA 		Zambia 	zm	Q3	MBN	Zambian Airways 
3883	MOBIL 		Canada 	ca		MBO	Mobil Oil 
1769	BRAZILIAN NAVY 		Brazil 	br		MBR	Brazilian Navy Aviation 
3793	MBACHI AIR 		Malawi 	mw		MBS	Mbach Air 
3704	DISCOVERY 		South Africa 	za		MCC	MCC Aviation 
3697	MAC FOTO 		Spain 	es		MCF	MAC Fotografica 
5158	MEDICOPTER 		Sweden 	se		MCG	SOS Helikoptern Gotland 
620	JETMAC 		Argentina 	ar	A0	MCJ	Avianca Argentina 
3716			Australia 	au	CC	MCK	Macair Airlines 
3105	HELI AIR 		Monaco 	mc		MCM	Heli-Air-Monaco 
3764	MARTIN 		United Kingdom 	gb		MBE	Martin-Baker 
1149	MARCOS 		Mexico 	mx		MCO	Aerolíneas Marcos 
3756	MARCOPOLO 		Afghanistan 	af		MCP	Marcopolo Airways 
3717	MACAIR 		Greece 	gr		MCS	Macedonian Airlines 
5692	TRANS CORTES 		Mexico 	mx		MCT	Transportación Aérea Del Mar De Cortés 
3712	MTC AVIACION 		Mexico 	mx		MCV	MTC Aviación 
1915	MAURICARGO 		Mauritania 	mr		MCX	Cargo Express 
748	MERCY 		South Africa 	za		MCY	Ambulance Air Africa 
6091	CHALGROVE 		United Kingdom 	gb		MBG	Zephyr Aviation 
3780	MAURI-TRANS 		Mauritania 	mr		MDE	Mauritanienne De Transport Aerien 
3802	MED-FREIGHT 		Greece 	gr		MDF	Mediterranean Air Freight 
1151	AIR MADAGASCAR 		Madagascar 	mg	MD	MDG	Air Madagascar 
3718	MADINA AIR 		Libya 	ly		MDH	Madina Air 
3745	MANDALA 		Indonesia 	id	RI	MDL	Mandala Airlines 
3799	MEDAVIA 		Malta 	mt		MDM	Medavia 
2127	AEROPLANOS 		Mexico 	mx		MDR	Compania Mexicana De Aeroplanos 
2704	FIRST CITY 		United Kingdom 	gb		MBL	First City Air 
5159	MIDNIGHT 		Norway 	no		MDT	Sundt Air 
1152	MEDAIR 		South Africa 	za		MDX	Aerosud Charter 
3803			Egypt 	eg		MDY	Mediterranean Airways 
3844	CEDAR JET 		Lebanon 	lb	ME	MEA	Middle East Airlines 
1147	WESTMID 		United Kingdom 	gb		MCB	Air Mercia 
4180	MEDICAL 		Canada 	ca		MED	Ontario Ministry of Health 
2488	ELIMEDITERRANEA 		Italy 	it		MEE	Elimediterranea 
1153	EMPENNAGE 		Nigeria 	ng		MEF	Air Meridan 
1148	AIR MED 		United Kingdom 	gb		MCD	Air Medical 
3761	MARSHALL 		United Kingdom 	gb		MCE	Marshall Aerospace 
3794	MACLINE 		United Kingdom 	gb		MCH	McAlpine Helicopters 
3806	MEGA AIR 		Brazil 	br		MEL	Mega Linhas Aéreas 
3816	MERIDIAN CHERRY 		Ukraine 	ua		MEM	Meridian Limited 
3801	MEDIC 		United Kingdom 	gb		MCL	Medical Aviation Services 
3896	MONDEAIR CARGO 		United Kingdom 	gb		MDB	Monde Air Charters 
3823	METMAN 		United Kingdom 	gb		MET	Meteorological Research Flight 
3767	SEAHORSE 		United Kingdom 	gb		MFA	Martyn Fiddler Associates 
3694	MOUNTAINHELI 		Switzerland 	ch		MFB	Mountain Flyers 80 
3895	EAST WIND 		Canada 	ca		MFC	Moncton Flying Club 
1154	MCFLY 		Mexico 	mx		MFL	Aero McFly 
2184	MOCKINGBIRD 		United Kingdom 	gb		MGB	Coulson Flying Service 
3921	YORKAIR 					MFT	Multiflight 
3885	MOFAZ AIR 		Malaysia 	my		MFZ	Mofaz Air 
3705	MAG AVACION 		Spain 	es		MGA	MG Aviación 
2496	ELMAGAL 		Sudan 	sd		MGG	Elmagal Aviation Services 
3757	MARGHI 		Nigeria 	ng		MGI	Marghi Air 
3805	MEGLA 		Kazakhstan 	kz		MGK	Mega 
3707	MONGOL AIR 		Mongolia 	mn	OM	MGL	MIAT Mongolian Airlines 
5693	AERO EMM-GEE-EMM 		Mexico 	mx		MGM	Transporte Aero MGM 
4501	MANGO 		Spain 	es		MGO	Punto Fa 
3721	MAGNA AIR 		Austria 	at		MGR	Magna Air 
1156	AEROMAGAR 		Mexico 	mx		MGS	Aeromagar 
3899	MONTENEGRO 		Montenegro 	me	YM	MGX	Montenegro Airlines 
705	AERO JOMACHA 		Mexico 	mx		MHC	Aero Jomacha 
3814	HASSIMAIR 		Nigeria 	ng		MHL	Meridian Airlines 
6065	YAS AIR 		Iran 	ir		MHD	Yas Air Kish 
3889	MOLDAVIAN 		Moldova 	md	2M	MDV	Moldavian Airlines 
4770	HELICARE 		Finland 	fi		MHQ	Skargardshavets Helikoptertjanst 
260	AIR MEMPHIS 		Egypt 	eg		MHS	Air Memphis 
264	MEPHIS UGANDA 		Uganda 	ug		MHU	Air Memphis 
3934	SNOWCAP 		Germany 	de	M2	MHV	MHS Aviation GmbH 
3776	MAURIA 		Mauritania 	mr		MIA	Mauria 
3873	MINT AIRWAYS 		Spain 	es		MIC	Mint Airways 
1157	AEROPREMIER 		Mexico 	mx		MIE	Aero Premier De Mexico 
3875	MIRAS 		Kazakhstan 	kz		MIF	Miras 
3874	MIRAMICHI 		Canada 	ca		MIR	Miramichi Air Service 
3748	MANHATTAN 		United Kingdom 	gb		MHN	Manhattan Air 
3845			United Kingdom 	gb		MID	Midland Airport Services 
2315	MILAZ 		Mexico 	mx		MIZ	Desarrollo Milaz 
3720	MAGIC BLUE 		Netherlands 	nl		MJB	Magic Blue Airlines 
3690	AIR MANDA 		China 	cn		MJC	Mandarin Air 
2546	ELCO ETI 		Italy 	it		MJM	Eti 2000 
4679	MAJAN 		Oman 	om	RS	MJN	Royal Air Force of Oman 
3759	GOSHAWK 		United Kingdom 	gb		MKO	Markoss Aviation 
3832	MEJETS 		Mexico 	mx		MJT	Mex-Jet 
3709	KRUGER-AIR 		Ghana 	gh		MKA	MK Airline 
265	AIR MARRAKECH 		Morocco 	ma		MKH	Air Marrakech Service 
3750	TEEMOL 		United Kingdom 	gb		MNR	Mann Air 
4387	MIKISEW 		Canada 	ca		MKS	Pimichikamac Air 
3898	MONKY 		Mexico 	mx		MKY	Monky Aerotaxis 
3753	MANX 		United Kingdom 	gb		MNX	Manx Airlines 
3744	MANAF 		Burundi 	bi		MLB	Manaf International Airways 
1159	AMAL 		Djibouti 	dj		MLF	Amal Airlines 
3728			Madagascar 	mg		MLG	Malagasy Airlines 
5694	MOTH 		United Kingdom 	gb		MOH	Tigerfly 
3860	NIGERJET 		Nigeria 	ng		MLK	Millennium Air 
1515	MALLORCA 		Spain 	es		MLL	Aeroclub de Mallorca 
1161	AIR MADELEINE 		Canada 	ca		MLN	Air Madeleine 
5160	MILENIO 		Mexico 	mx		MLO	Servicios Aéreos Milenio 
3857	MIHIN LANKA 		Sri Lanka 	lk	MJ	MLR	Mihin Lanka 
3732			Malta 	mt	DB	MLT	Maleth-Aero 
6092	MALI LOSINJ 		Croatia 	hr		MLU	Zracno Pristaniste Mali Losinj 
3686	MULTI VALLE 		Mexico 	mx		MLV	Multiservicios Aereos Del Valle 
3729	MALAWI EXPRESS 		Malawi 	mw		MLX	Malawi Express 
3929	MYANMAR 		Myanmar 	mm	8M	MMA	Myanmar Airways International 
1162	AERMARCHE 		Italy 	it		MMC	Aermarche 
1163	MERMAID 		Denmark 	dk		MMD	Air Alsie 
1496	RUTA MAYA 		Guatemala 	gt		MMG	Aereo Ruta Maya 
3687	MACAUJET 		China 	cn		MMJ	Macau Jet International 
3038	TRANS MONGOLIA 		Mongolia 	mn	MR	MML	Hunnu Air 
3924	MUSRATA AIR 		Libya 	ly		MMR	Musrata Air Transport 
5161	MUSAAD AIR 		Cayman Islands 			MMS	SAAD (A320) Limited 
1166	PERUMAX 		Peru 	pe		MMX	Airmax 
2555	EUROATLANTIC 		Portugal 	pt	MM	MMZ	EuroAtlantic Airways 
3819	MERPATI 		Indonesia 	id	MZ	MNA	Merpati Nusantara Airlines 
3710	BLACK SEA 		Turkey 	tr	MB	MNB	MNG Airlines 
3708	MUNCIE 		Canada 	ca		MNC	MIT Airlines 
1167	AEROAMANECER 		Mexico 	mx		MNE	Aerolíneas Amanecer 
1168	AERO MONGOLIA 		Mongolia 	mn		MNG	Aero Mongolia 
435	AEROMIL 		Mexico 	mx		MNI	Aeromilenio 
3808	MENAJET 		Lebanon 	lb	IM	MNJ	Menajet 
3869	MINILINER 		Italy 	it		MNL	Miniliner 
3747	TULCA 		South Africa 	za	JE	MNO	Mango 
3870	MINISTIC 		Canada 	ca		MNS	Ministic Air 
3900	MONTSERRAT 		Montserrat 		5M	MNT	Montserrat Airways 
3777	NAVALE 		Mauritania 	mr		MNV	Mauritanienne Aerienne Et Navale 
1169	MONARCH CARGO 		Mexico 	mx		MOC	Air Monarch Cargo 
1170	PUBLICITARIA 		Angola 	ao		MOP	Aeropublicitaria De Angola 
1171	AEROMORELIA 		Mexico 	mx		MOR	Aerolíneas De Morelia 
3876			Egypt 	eg		MOS	Misr Overseas Airways 
3915	MOUNTAIN PACIFIC 		Canada 	ca		MPC	Mountain Pacific Air 
1172	RED COMET 		Spain 	es	A7	MPD	Air Plus Comet 
1887	EMPRESS 		Canada 	ca	5T	MPE	Canadian North 
3765	MARTINAIR 		Netherlands 	nl	MP	MPH	Martinair 
3906	MOSPHIL 		Philippines 	ph		MPI	Mosphil Aero 
3699	MAPJET 		Austria 	at	AQ	MPJ	MAP-Management and Planung 
5695	AMPARO 		Mexico 	mx		MPO	Transportes Aéreos Amparo 
2509			Nigeria 	ng		MPR	Empire Aviation Services 
3830	METRO REGIONAL 		Netherlands 	nl		MPS	Metropolis 
3838	MIAPET 		Armenia 	am		MPT	Miapet-Avia 
3736	MALILA 		Democratic Republic of the Congo 	cd		MLC	Malila Airlift 
1158	AIR MOLDOVA 		Moldova 	md	9U	MLD	Air Moldova 
3888	MOLDAERO 		Moldova 	md		MLE	Moldaeroservice 
5487	TESIS 		Russia 	ru		TIS	Tesis 
4721	MIG AVIA 		Russia 	ru		MIG	Russian Aircraft Corporation-MiG 
3864	MIMINO 		Russia 	ru		MIM	Mimino 
3730	AEROKEY 		Russia 	ru		MKK	Malaya Aviatsia Dona 
1164	AVIAMERIDIAN 		Russia 	ru		MMM	Aviation Company Meridian 
3922	MURMAN AIR 		Russia 	ru		MNZ	Murmansk Aircompany 
5861	MOV AIR 		Russia 	ru	NN	MOV	VIM Airlines 
1173	AEROMEXPRESS 		Mexico 	mx	QO	MPX	Aeromexpress 
1174	MUSKETEER 		France 	fr		MQT	Air ITM 
4553	MARHAM 		United Kingdom 	gb		MRH	RAF Marham 
1187	MONTY 		United Kingdom 	gb		MTY	Air Montegomery 
3956	MED RESCUE 		Namibia 	na		MRE	Namibia Commercial Aviation 
3778	MAUR-FRET 		Mauritania 	mr		MRF	Mauritanienne Air Fret 
5162	MORITANI 		Mexico 	mx		MRI	Servicios Aéreos Moritani 
3825			United Kingdom 	gb		MVI	Metro Business Aviation 
1175	AEROMORELOS 		Mexico 	mx		MRL	Aeromorelos 
1176	MARITIME 		Canada 	ca		MRM	Aerocharter 
3879	MARIANNE 		France 	fr		MRN	Missions Gouvernemtales Francaises 
3120	MAVRIK 		United Kingdom 	gb		MVK	Helicopter Training & Hire 
3768	MARVIN 		United Kingdom 	gb		MVN	Marvin Limited 
1178	MIKE ROMEO 		Mauritania 	mr	MR	MRT	Air Mauritanie 
3760	AVIAMARS 		Ukraine 	ua	6V	MRW	Mars RK 
1476	AIR MARINE 		France 	fr		MRY	Air Marine 
3800	MARS 		Zimbabwe 	zw		MRZ	Medical Air Rescue Services 
3882	AIRMERCI 		Italy 	it	M4	MSA	Mistral Air 
1179			Egypt 	eg		MSC	Air Cairo 
3784	MAXESA 		El Salvador 	sv		MSF	Max Sea Food 
5164	SAR-REGIONAL 		Mozambique 	mz		MSG	Servico Aéreo Regional 
3907	MOTOR SICH 		Ukraine 	ua	M9	MSI	Motor Sich 
3682	MAGNUM AIR 		Philippines 	ph		MSJ	Magnum Air 
1180	AIR SPORT 		Bulgaria 	bg		MSK	Air Sport 
3762	MARSLANDAIR 		Sudan 	sd	M7	MSL	Marsland Aviation 
1181	AEROMAS EXPRESS 		Uruguay 	uy		MSM	Aeromas 
3878	MISIONAIR 		Spain 	es		MSN	Missionair 
1182	MESO AMERICANAS 		Mexico 	mx		MSO	Aerolíneas Mesoamericanas 
5165	SEGURIDAD 		Costa Rica 	cr		MSP	Servicio De Vigilancia Aérea Del Ministerio De Seguridad Pública 
3822	META 		Brazil 	br		MSQ	Meta Linhas Aéreas 
2465	EGYPTAIR 		Egypt 	eg	MS	MSR	Egyptair 
3772	MASTER AIRWAYS 		Serbia 	rs		MSW	Master Airways 
2466	EGYPTAIR CARGO 		Egypt 	eg		MSX	Egyptair Cargo 
3771	MASSEY 		New Zealand 	nz		MSY	Massey University School of Aviation 
1184	AEROMETROPOLIS 		Mexico 	mx		MTB	Aerotaxis Metropolitanos 
3910	MOUNTAIN LEONE 		Sierra Leone 	sl	N4	MTC	Mountain Air Company 
3715			Australia 	au		MTD	MacKnight Airlines 
5166			Mexico 	mx		MTG	Servicios Aéreos MTT 
3897	MONTERREY AIR 		Mexico 	mx		MTI	Monerrey Air Taxi 
1186	AIRMETACK 		Angola 	ao		MTK	Air Metack 
4563	MITAVIA 		Latvia 	lv		MTL	RAF-Avia 
3749	MANITOULIN 		Canada 	ca		MTO	Manitoulin Air Services 
3752	MANTRUST 		Indonesia 	id		MTS	Mantrust Asahi Airways 
3919	MULTITAXI 		Mexico 	mx		MTX	Multi Taxi 
3735	MALI AIRWAYS 		Mali 	ml		MTZ	Mali Airways 
495	AEROMUNDO 		Mexico 	mx		MUN	Aeromundo Ejecutivo 
496	MURI 		Mexico 	mx		MUR	Aerolínea Muri 
3853			Egypt 	eg	MY	MWA	Midwest Airlines (Egypt) 
3702	MASWINGS 		Malaysia 	my	MH	MWG	MASwings 
3683	MALAWIAN 		Malawi 	mw		MWI	Malawian Airlines 2014 
3681	MODERNAIR 		Brazil 	br	WD	MWM	Modern Transporte Aereo De Carga 
4576	RASLAN 		Egypt 	eg		MWR	Raslan Air Service 
3742	MALTA WINGS 		Malta 	mt		MWS	Malta Wings 
3779	MAURITANIENNE 		Mauritania 	mr		MWY	Mauritanienne Airways 
3833	MEXICANA 		Mexico 	mx	MX	MXA	Mexicana de Aviación 
3831	MEX BLUE 		Mexico 	mx		MXB	Mex Blue 
2128	MEXICARGO 		Mexico 	mx	GJ	MXC	Compania Mexicargo 
3689	MALINDO EXPRESS 		Malaysia 	my	OD	MXD	Malindo Airways 
3884	MOZAMBIQUE EXPRESS 		Mozambique 	mz		MXE	Mocambique Expresso 
3786	MAXAIR 		Sweden 	se	8M	MXL	Maxair 
1188	MAXAERO 		Mexico 	mx		MXO	Aerotaxi Mexicano 
5697	MEXIQUENSES 		Mexico 	mx		MXQ	Transportes Aéreos Mexiquenses 
3789	MAXSUS-AVIA 		Uzbekistan 	uz		MXS	Maxsus-Avia 
3834	TRANSMEX 		Mexico 	mx		MXT	México Transportes Aéreos 
3787	CARGO MAX 		United Arab Emirates 	ae		MXU	Maximus Air Cargo 
3810	MERCHANT 		Nigeria 	ng		MXX	Merchant Express Aviation 
1177	ABAS 		Czech Republic 	cz		MRP	Abas 
3828	METROJET 		Hong Kong 	cn		MTJ	Metrojet 
3890	MOLDOVA-STATE 		Moldova 	md		MVG	Moldova 
1183	AERAFKAM 		Russia 	ru		MSV	Aero-Kamov 
3413	AIR MINVODY 		Russia 	ru	KV	MVD	Kavminvodyavia 
3782	Mavial 		Russia 	ru	H5	MVL	Mavial Magadan Airlines 
5862			Russia 	ru		MVY	VIM-Aviaservice 
3791	MYLAND 		Belize 	bz	MW	MYD	Maya Island Air 
3792	MAYAIR 		Mexico 	mx	7M	MYI	Mayair 
2341	MAYORAL 		Spain 	es		MYO	Dominguez Toledo (Grupo Mayoral) 
3684	MANN ROYAL 		Myanmar 	mm		MYP	Mann Yadanarpon Airlines 
1189	AERO YAQUI 		Mexico 	mx		MYS	Aero Yaqui Mayo 
3926	MYSKY 		Georgia 	ge		MYW	MyWay Airlines 
4760	TALLINN CAT 		Estonia 	ee		MYX	Smartlynx Airlines Estonia 
3346	IRTYSH AIRLINES 		Kazakhstan 	kz	IH	MZA	Irtysh Air 
6093			Malta 	mt		MZE	Zenith Aviation (Malta) 
1190			Japan 	jp		MZK	AVC Airlines 
1191	MONTES AZULES 		Mexico 	mx		MZL	Aerovías Montes Azules 
3724	MAHFOOZ 		Gambia 	gm	M2	MZS	Mahfooz Aviation 
4120	NORUEGA 		Argentina 	ar	DN	NAA	Norwegian Air Argentina 
3865			Egypt 	eg		NAB	Mina Airline Company 
4079	TEESAIR 		United Kingdom 	gb		NBN	North British Airlines 
5177	SEULAWAH 		Indonesia 	id		NAD	Seulawah Nad Air 
3080	NORBROOK 		United Kingdom 	gb		NBR	Haughey Air 
4703	NETHERLANDS AIR FORCE 		Netherlands 	nl		NAF	Royal Netherlands Air Force 
3954	NAHANNI 		Canada 	ca		NAH	Nahanni Air Services Ltd 
4073	NORTH-ADRIA 		Croatia 	hr		NAI	North Adria Aviation 
4042	NIMBUS 		United Kingdom 	gb		NBS	Nimbus Aviation 
3935	ENAC SCHOOL 		France 	fr		NAK	École Nationale de l'Aviation Civile 
4110	NORTHWAY 		Canada 	ca		NAL	Northway Aviation Ltd 
4117	MANITOBA 		Canada 	ca		NAM	Nortland Air Manitoba 
4123	NORSHIP 		Norway 	no	DH	NAN	Norwegian Air Norway 
4064	COUNTY 		United Kingdom 	gb		NCF	Norfolk County Flight College 
4103	NEATAX 		United Kingdom 	gb		NEX	Northern Executive Aviation 
3964	NASAIRWAYS 		Eritrea 	er	UE	NAS	Nasair 
709	ANTANIK 		Ukraine 	ua		NAU	Antanik-Air 
4118	NOR SHUTTLE 		Norway 	no	DY	NAX	Norwegian Air Shuttle 
3998	NAYSA 		Spain 	es		NAY	Navegación Servicios Aéreos Canarios S.A. 
5178	NAZAS 		Mexico 	mx		NAZ	Servicios Aéreos del Nazas S.A. de C.V. 
1195	AL-AIR 		Nigeria 	ng	F4	NBK	Albarka Air 
4043	NIPPON CARGO 		Japan 	jp	KZ	NCA	Nippon Cargo Airlines 
4080	NORTH CARIBOU 		Canada 	ca		NCB	North Caribou Flying Service Ltd 
4008	NETHERLANDS COASTGUARD 		Netherlands 	nl		NCG	Nederlandse Kustwacht 
1997	CHANCHANGI 		Nigeria 	ng		NCH	Chanchangi Airlines 
1196	ANCARGO AIR 		Angola 	ao		NCL	ACA-Ancargo Air Sociedade de Transporte de Carga Lda 
3962	AIR BANE 		Angola 	ao		NCM	Nas Air 
3972			Chile 	cl	N4	NCN	National Airlines 
1900	CAPITAL SHUTTLE 		Nigeria 	ng		NCP	Capital Airlines Limited 
5179	COMMUTER-CANADA 		Canada 	ca		NCS	Simpson Air Ltd 
4051	BIG BIRD 		Thailand 	th	XW	NCT	NokScoot 
3957	NAMIBIAN AIR FORCE 		Namibia 	na		NDF	Namibian Defence Force 
4060			Australia 	au		NDS	Nordstree (Australia) 
4007	NECON AIR 		Nepal 	np		NEC	Necon Air 
4055	NORDEX 		Sweden 	se		NEF	Nord-Flyg 
3599	AGUAS NEGRAS 		Chile 	cl		NEG	Línea Aérea de Fumig Aguas Negras 
3939	NET BUSINESS 		China 	cn		NEJ	Netjets Business Aviation 
1197	AEROLAREDO 		Mexico 	mx		NEL	Aero Servicios de Nuevo Laredo 
4089	NORTHEAST SWAN 		Nigeria 	ng		NEN	North-East Airlines 
4057	NORDESTE 		Brazil 	br	JH	NES	Nordeste Linhas Aéreas Regionais 
4018	NETWORK 		Nigeria 	ng		NET	Network Aviation Services 
4083	NORTH FLYING 		Denmark 	dk	M3	NFA	North Flying 
4078	NORTH ATLANTIC 		Norway 	no		NFC	North Atlantic Cargo 
711			Lebanon 	lb		NFF	Aircraft Support and Services 
715			Senegal 	sn		NFS	Afrique CArgo Service Senegal 
4033	NIGERIA 		Nigeria 	ng		NGA	Nigeria Airways 
716	ANGOSERVICE 		Angola 	ao		NGC	Angoservice 
4205	ORIENTAL BRIDGE 		Japan 	jp		NGK	Oriental Air Bridge 
195	AIR ANGOL 		Angola 	ao		NGO	Air-Angol 
4034	NIGERIAN AIRFORCE 		Nigeria 	ng		NGR	Nigerian Air Force 
1198	ANGOAVIA 		Angola 	ao		NGV	Angoavia 
4035	AIR GLOBAL 		Nigeria 	ng		NGX	Nigerian Global 
3941	NORTHERN 		Germany 	de		NHC	Northern Helicopter 
3949	HELGA 		Brazil 	br		NHG	NHT Linhas Aéreas 
3996	NAV DISPATCH 		Czech Republic 	cz		NAV	Nav Flight Planning 
